,original_release_date,runtime_x,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,adult,budget,genres,id,imdb_id,original_language,original_title,popularity,release_date,runtime_y,status,title,vote_average,vote_count,drama
0,2007-01-27,90.0,Rotten,55.0,11.0,Spilled,59.0,9001.0,1,False,1500000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",18467,tt0491162,en,Spiral,2.034737,2007-01-01,90.0,Released,spiral,6.6,23.0,True
1,2018-06-22,79.0,Rotten,40.0,10.0,Upright,62.0,42.0,5,False,1500000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",18467,tt0491162,en,Spiral,2.034737,2007-01-01,90.0,Released,spiral,6.6,23.0,True
2,2009-05-08,108.0,Rotten,25.0,8.0,Spilled,40.0,7416.0,2,False,0,"[{'id': 18, 'name': 'Drama'}]",17740,tt1032819,en,Powder Blue,5.428409,2009-05-08,108.0,Released,powder blue,6.3,69.0,True
3,2007-10-26,101.0,Rotten,34.0,47.0,Spilled,58.0,10100.0,22,False,0,"[{'id': 18, 'name': 'Drama'}]",15006,tt0822849,en,Rails & Ties,7.625656,2007-09-01,101.0,Released,rails & ties,5.5,14.0,True
4,2008-09-08,96.0,Rotten,32.0,71.0,Spilled,32.0,41569.0,27,False,0,"[{'id': 18, 'name': 'Drama'}]",12410,tt0436364,en,Good,1.911874,2008-12-11,96.0,Released,good,6.3,29.0,True
5,2008-02-19,90.0,Fresh,80.0,20.0,Spilled,39.0,3952.0,8,False,700,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",14138,tt0816436,en,Black Water,7.930423,2007-06-01,90.0,Released,black water,5.9,67.0,True
6,2018-06-29,105.0,Rotten,0.0,9.0,Spilled,26.0,105.0,5,False,700,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",14138,tt0816436,en,Black Water,7.930423,2007-06-01,90.0,Released,black water,5.9,67.0,True
7,2008-10-24,92.0,Rotten,19.0,31.0,Spilled,35.0,29523.0,11,False,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",13944,tt0449487,en,Passengers,6.274736,2008-09-26,93.0,Released,passengers,5.7,214.0,True
8,2016-12-21,111.0,Rotten,31.0,281.0,Upright,63.0,55175.0,51,False,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",13944,tt0449487,en,Passengers,6.274736,2008-09-26,93.0,Released,passengers,5.7,214.0,True
9,2008-01-20,81.0,Fresh,61.0,36.0,Spilled,54.0,1775.0,17,False,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",15662,tt0414426,en,Quid Pro Quo,1.138929,2008-06-13,82.0,Released,quid pro quo,6.0,6.0,True
10,2008-11-07,95.0,Rotten,33.0,18.0,Spilled,55.0,1058.0,10,False,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",16890,tt0942891,en,The Guitar,2.074206,2008-11-07,95.0,Released,the guitar,6.4,11.0,True
11,2009-11-25,110.0,Certified-Fresh,73.0,215.0,Upright,68.0,248465.0,53,False,32000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",20766,tt0898367,en,The Road,14.958098,2009-11-25,111.0,Released,the road,6.8,1113.0,True
12,2012-05-11,110.0,Fresh,65.0,17.0,Spilled,59.0,3335.0,9,False,32000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",20766,tt0898367,en,The Road,14.958098,2009-11-25,111.0,Released,the road,6.8,1113.0,True
13,2009-07-01,140.0,Fresh,68.0,278.0,Spilled,59.0,633778.0,58,False,80000000,"[{'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11322,tt1152836,en,Public Enemies,10.364794,2009-07-01,140.0,Released,public enemies,6.5,1371.0,True
14,2009-07-01,140.0,Fresh,68.0,278.0,Spilled,59.0,633778.0,58,False,0,"[{'id': 18, 'name': 'Drama'}]",211354,tt2148433,en,Public Enemies,0.132335,2012-01-03,177.0,Released,public enemies,0.0,0.0,True
15,2009-01-16,122.0,Rotten,52.0,146.0,Upright,65.0,97063.0,50,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",14410,tt0472198,en,Notorious,5.336296,2009-01-16,122.0,Released,notorious,6.6,163.0,True
16,2008-09-26,122.0,Rotten,38.0,21.0,Upright,82.0,39765.0,7,False,500000,"[{'id': 18, 'name': 'Drama'}]",14438,tt1129423,en,Fireproof,5.329195,2008-09-26,122.0,Released,fireproof,7.0,100.0,True
17,1935-01-01,95.0,Fresh,93.0,14.0,Upright,69.0,3066.0,0,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",96724,tt1781769,en,Anna Karenina,8.543311,2012-09-06,130.0,Released,anna karenina,6.5,660.0,True
18,1997-04-04,108.0,Rotten,26.0,19.0,Upright,66.0,3468.0,8,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",96724,tt1781769,en,Anna Karenina,8.543311,2012-09-06,130.0,Released,anna karenina,6.5,660.0,True
19,2012-11-16,129.0,Fresh,63.0,191.0,Spilled,50.0,52673.0,50,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",96724,tt1781769,en,Anna Karenina,8.543311,2012-09-06,130.0,Released,anna karenina,6.5,660.0,True
20,2009-06-26,108.0,Rotten,48.0,137.0,Upright,72.0,365345.0,42,False,30000000,"[{'id': 18, 'name': 'Drama'}]",10024,tt1078588,en,My Sister's Keeper,6.793972,2009-06-26,109.0,Released,my sisters keeper,7.1,614.0,True
21,2009-03-08,106.0,Rotten,50.0,22.0,Spilled,36.0,1554.0,7,False,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",17027,tt0880648,en,Shuttle,3.702465,2008-03-08,107.0,Released,shuttle,5.7,19.0,True
22,2009-08-14,94.0,Fresh,71.0,31.0,Spilled,31.0,10269.0,4,False,0,"[{'id': 18, 'name': 'Drama'}]",319986,tt2963344,en,Grace,1.296285,2014-04-18,95.0,Released,grace,6.1,4.0,True
23,2010-01-08,95.0,Rotten,42.0,31.0,Spilled,33.0,1741.0,15,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",27735,tt0857275,en,Wonderful World,4.033627,2009-01-01,89.0,Released,wonderful world,5.5,13.0,True
24,2010-02-05,93.0,Fresh,63.0,97.0,Spilled,46.0,20649.0,32,False,0,"[{'id': 18, 'name': 'Drama'}]",170986,tt1071798,en,Frozen,0.381779,2007-07-21,110.0,Released,frozen,8.5,2.0,True
25,2013-11-27,102.0,Certified-Fresh,90.0,245.0,Upright,85.0,306743.0,55,False,0,"[{'id': 18, 'name': 'Drama'}]",170986,tt1071798,en,Frozen,0.381779,2007-07-21,110.0,Released,frozen,8.5,2.0,True
26,2010-03-05,97.0,Rotten,0.0,20.0,Spilled,39.0,2695.0,12,False,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",38850,tt1139282,en,Stolen Lives,2.300459,2009-10-10,97.0,Released,stolen,6.5,28.0,True
27,2006-04-21,90.0,Fresh,67.0,27.0,Spilled,47.0,613.0,16,False,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",38850,tt1139282,en,Stolen Lives,2.300459,2009-10-10,97.0,Released,stolen,6.5,28.0,True
28,2012-09-14,96.0,Rotten,20.0,20.0,Spilled,34.0,10207.0,4,False,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",38850,tt1139282,en,Stolen Lives,2.300459,2009-10-10,97.0,Released,stolen,6.5,28.0,True
29,2010-03-19,90.0,Rotten,0.0,8.0,Spilled,36.0,589.0,6,False,400000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",43754,tt1270296,en,The Killing Jar,0.903425,2010-02-14,92.0,Released,the killing jar,5.1,18.0,True
30,1976-11-16,98.0,Certified-Fresh,93.0,67.0,Upright,77.0,353052.0,13,False,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",133805,tt1939659,en,Carrie,18.399055,2013-10-16,100.0,Released,carrie,5.8,1505.0,True
31,2002-11-04,150.0,Rotten,20.0,10.0,Spilled,50.0,77581.0,5,False,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",133805,tt1939659,en,Carrie,18.399055,2013-10-16,100.0,Released,carrie,5.8,1505.0,True
32,2013-10-18,99.0,Rotten,50.0,183.0,Spilled,44.0,82160.0,41,False,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",133805,tt1939659,en,Carrie,18.399055,2013-10-16,100.0,Released,carrie,5.8,1505.0,True
33,1952-01-01,118.0,Fresh,83.0,6.0,Spilled,59.0,517.0,0,False,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",133805,tt1939659,en,Carrie,18.399055,2013-10-16,100.0,Released,carrie,5.8,1505.0,True
34,1951-01-01,92.0,Certified-Fresh,95.0,56.0,Upright,87.0,34260.0,6,False,80000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10200,tt0970416,en,The Day the Earth Stood Still,9.265322,2008-12-10,104.0,Released,the day the earth stood still,5.2,1057.0,True
35,2008-12-12,104.0,Rotten,21.0,195.0,Spilled,27.0,303535.0,49,False,80000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10200,tt0970416,en,The Day the Earth Stood Still,9.265322,2008-12-10,104.0,Released,the day the earth stood still,5.2,1057.0,True
36,1984-02-17,107.0,Rotten,52.0,42.0,Upright,71.0,270317.0,6,False,24000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",68817,tt1068242,en,Footloose,6.162257,2011-10-06,113.0,Released,footloose,6.4,438.0,True
37,2011-10-14,113.0,Fresh,69.0,173.0,Upright,61.0,68753.0,46,False,24000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",68817,tt1068242,en,Footloose,6.162257,2011-10-06,113.0,Released,footloose,6.4,438.0,True
38,1974-01-01,109.0,Fresh,78.0,9.0,Upright,77.0,1242.0,1,False,25000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",284536,tt2039393,en,The Gambler,8.728556,2014-12-25,111.0,Released,the gambler,5.7,550.0,True
39,2014-12-25,111.0,Rotten,43.0,141.0,Spilled,31.0,23894.0,40,False,25000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",284536,tt2039393,en,The Gambler,8.728556,2014-12-25,111.0,Released,the gambler,5.7,550.0,True
40,2013-01-04,106.0,Rotten,53.0,154.0,Spilled,46.0,20366.0,42,False,15000000,"[{'id': 18, 'name': 'Drama'}]",133694,tt2091473,en,Promised Land,7.06378,2012-09-23,106.0,Released,promised land,6.0,246.0,True
41,1988-01-22,105.0,Fresh,73.0,11.0,Spilled,44.0,53.0,5,False,15000000,"[{'id': 18, 'name': 'Drama'}]",133694,tt2091473,en,Promised Land,7.06378,2012-09-23,106.0,Released,promised land,6.0,246.0,True
42,1949-10-31,128.0,Fresh,63.0,8.0,Spilled,59.0,2075.0,4,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",47075,tt1340123,en,Samson and Delilah,0.727165,2009-05-07,101.0,Released,samson and delilah,5.7,19.0,True
43,1981-03-27,122.0,Fresh,94.0,31.0,Upright,81.0,7231.0,4,False,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",265758,tt0454753,en,Thief,0.908246,2006-03-27,360.0,Released,thief,7.8,4.0,True
44,1967-01-01,85.0,Rotten,39.0,23.0,Spilled,52.0,2796.0,5,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",63578,tt1740047,en,The Trip,8.832903,2010-09-01,107.0,Released,the trip,7.0,117.0,True
45,2003-05-09,96.0,Rotten,39.0,31.0,Upright,71.0,3049.0,15,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",63578,tt1740047,en,The Trip,8.832903,2010-09-01,107.0,Released,the trip,7.0,117.0,True
46,2011-06-10,109.0,Certified-Fresh,89.0,107.0,Upright,70.0,9962.0,37,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",63578,tt1740047,en,The Trip,8.832903,2010-09-01,107.0,Released,the trip,7.0,117.0,True
47,1944-02-10,98.0,Fresh,95.0,20.0,Upright,81.0,2702.0,4,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",14254,tt0815245,en,The Uninvited,10.330423,2009-01-30,87.0,Released,the uninvited,6.3,424.0,True
48,2009-01-30,87.0,Rotten,32.0,129.0,Spilled,49.0,659265.0,35,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",14254,tt0815245,en,The Uninvited,10.330423,2009-01-30,87.0,Released,the uninvited,6.3,424.0,True
49,1992-09-09,104.0,Fresh,100.0,17.0,Upright,88.0,2117.0,3,False,0,"[{'id': 18, 'name': 'Drama'}]",231616,tt1748016,en,Brother's Keeper,0.493106,2013-04-05,118.0,Released,brothers keeper,4.8,3.0,True
50,2002-01-29,96.0,Rotten,57.0,7.0,Spilled,23.0,163.0,2,False,0,"[{'id': 18, 'name': 'Drama'}]",231616,tt1748016,en,Brother's Keeper,0.493106,2013-04-05,118.0,Released,brothers keeper,4.8,3.0,True
51,1996-08-23,100.0,Rotten,27.0,11.0,Upright,65.0,10648.0,4,False,0,"[{'id': 18, 'name': 'Drama'}]",101998,tt1772270,en,Foxfire,7.025918,2012-09-24,123.0,Released,foxfire,5.5,17.0,True
52,1996-08-02,121.0,Certified-Fresh,85.0,52.0,Upright,77.0,61224.0,15,False,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",183894,tt1366312,en,Emma,2.853737,2009-10-11,240.0,Released,emma,7.6,39.0,True
53,2020-02-21,125.0,Certified-Fresh,87.0,235.0,,72.0,2093.0,42,False,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",183894,tt1366312,en,Emma,2.853737,2009-10-11,240.0,Released,emma,7.6,39.0,True
54,1999-12-10,103.0,Rotten,39.0,23.0,Spilled,52.0,1006.0,8,False,5500000,"[{'id': 18, 'name': 'Drama'}]",230266,tt2667960,en,Miss Julie,3.791712,2014-09-07,120.0,Released,miss julie,5.8,46.0,True
55,2014-12-05,129.0,Rotten,52.0,54.0,Spilled,25.0,635.0,21,False,5500000,"[{'id': 18, 'name': 'Drama'}]",230266,tt2667960,en,Miss Julie,3.791712,2014-09-07,120.0,Released,miss julie,5.8,46.0,True
56,2016-03-11,103.0,Certified-Fresh,90.0,309.0,Upright,79.0,60918.0,52,False,15000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",333371,tt1179933,en,10 Cloverfield Lane,14.421528,2016-03-10,103.0,Released,10 cloverfield lane,6.8,2537.0,True
57,2002-04-19,90.0,Rotten,22.0,23.0,Upright,76.0,2888.0,4,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",5956,tt0808331,en,Joshua,6.941735,2007-01-21,105.0,Released,joshua,5.9,76.0,True
58,2007-06-16,105.0,Fresh,62.0,100.0,Spilled,40.0,536.0,33,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",5956,tt0808331,en,Joshua,6.941735,2007-01-21,105.0,Released,joshua,5.9,76.0,True
59,2005-03-11,113.0,Rotten,35.0,158.0,Upright,62.0,212408.0,41,False,52000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2026,tt0340163,en,Hostage,9.686638,2005-03-10,113.0,Released,hostage,6.2,519.0,True
60,2005-08-12,104.0,Rotten,38.0,154.0,Spilled,58.0,192293.0,35,False,43000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",9913,tt0397101,en,The Skeleton Key,10.947957,2005-07-29,104.0,Released,the skeleton key,6.4,588.0,True
61,2005-10-21,89.0,Rotten,17.0,36.0,Upright,65.0,7429.0,17,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",21246,tt0408961,en,Kids in America,2.524746,2005-10-21,91.0,Released,kids in america,5.8,9.0,True
62,2006-10-27,109.0,Rotten,7.0,46.0,Upright,67.0,5014.0,21,False,0,"[{'id': 18, 'name': 'Drama'}]",24590,tt0489682,en,Conversations with God,1.198126,2006-01-25,109.0,Released,conversations with god,6.5,9.0,True
63,2006-10-09,97.0,Rotten,0.0,5.0,Spilled,26.0,18943.0,0,False,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1441,tt0445946,en,The Contract,5.615957,2006-04-05,96.0,Released,the contract,5.5,152.0,True
64,2007-10-12,113.0,Rotten,26.0,50.0,Upright,67.0,2964.0,14,False,0,"[{'id': 18, 'name': 'Drama'}]",15669,tt0449018,en,The Final Season,1.053739,2007-10-12,119.0,Released,the final season,5.2,14.0,True
65,2007-09-14,103.0,Rotten,55.0,94.0,Upright,67.0,39942.0,30,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",5353,tt0455782,en,The Hunting Party,5.178628,2007-09-03,101.0,Released,the hunting party,6.6,96.0,True
66,1971-05-26,108.0,Rotten,20.0,10.0,Spilled,54.0,1305.0,4,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",5353,tt0455782,en,The Hunting Party,5.178628,2007-09-03,101.0,Released,the hunting party,6.6,96.0,True
67,2008-05-14,120.0,Rotten,43.0,159.0,Spilled,47.0,61744.0,44,False,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",8338,tt0861689,en,Blindness,7.462378,2008-05-14,121.0,Released,blindness,6.4,393.0,True
68,2008-02-19,111.0,Certified-Fresh,79.0,146.0,Upright,74.0,253934.0,41,False,20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",8848,tt0200465,en,The Bank Job,8.732701,2008-02-28,112.0,Released,the bank job,6.6,708.0,True
69,2008-10-24,141.0,Fresh,62.0,209.0,Upright,82.0,227099.0,52,False,55000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",3580,tt0824747,en,Changeling,11.672394,2008-01-30,141.0,Released,changeling,7.3,1151.0,True
70,2007-05-22,112.0,Rotten,47.0,72.0,Spilled,57.0,4298.0,29,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",16135,tt0475984,en,Mister Lonely,2.411188,2008-12-17,112.0,Released,mister lonely,6.6,21.0,True
71,2008-04-25,88.0,Rotten,3.0,35.0,Spilled,38.0,26090.0,9,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",11115,tt0446676,en,Deal,6.880365,2008-01-29,85.0,Released,deal,5.2,22.0,True
72,2008-04-25,88.0,Rotten,3.0,35.0,Spilled,38.0,26090.0,9,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",11115,tt0446676,en,Deal,6.880365,2008-01-29,85.0,Released,deal,5.2,22.0,True
73,2008-09-19,106.0,Rotten,44.0,165.0,Spilled,39.0,139077.0,45,False,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",13279,tt0947802,en,Lakeview Terrace,13.857624,2008-09-19,110.0,Released,lakeview terrace,5.9,294.0,True
74,2008-05-25,117.0,Certified-Fresh,78.0,32.0,Upright,81.0,4337.0,21,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",14050,tt1000771,en,Recount,3.402014,2008-05-28,116.0,Released,recount,6.6,43.0,True
75,2009-09-18,108.0,Certified-Fresh,79.0,231.0,Spilled,44.0,359272.0,50,False,22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",11323,tt1130080,en,The Informant!,11.698089,2009-09-18,108.0,Released,the informant,6.0,305.0,True
76,2010-04-23,110.0,Rotten,32.0,31.0,Spilled,48.0,3374.0,14,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",39414,tt0437405,en,Paper Man,6.072397,2009-06-15,110.0,Released,paper man,6.0,91.0,True
77,2009-04-24,108.0,Rotten,19.0,90.0,Spilled,46.0,258515.0,28,False,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",17335,tt1198138,en,Obsessed,7.175154,2009-04-24,108.0,Released,obsessed,5.1,138.0,True
78,2009-01-15,92.0,Certified-Fresh,95.0,64.0,Upright,92.0,25178.0,13,False,590235,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",24238,tt0978762,en,Mary and Max,8.888393,2009-02-09,92.0,Released,mary and max,7.8,596.0,True
79,2010-06-30,124.0,Rotten,48.0,245.0,Upright,60.0,333820.0,52,False,68000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24021,tt1325004,en,The Twilight Saga: Eclipse,34.047399,2010-06-23,124.0,Released,the twilight saga eclipse,5.9,2382.0,True
80,2009-07-17,97.0,Rotten,45.0,20.0,Spilled,33.0,10946.0,11,False,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",30302,tt1079980,en,Death In Love,0.859916,2008-07-17,97.0,Released,death in love,5.0,4.0,True
81,2009-09-04,96.0,Certified-Fresh,87.0,71.0,Upright,76.0,3198.0,28,False,0,"[{'id': 18, 'name': 'Drama'}]",29134,tt1190858,en,Amreeka,2.08087,2009-01-17,96.0,Released,amreeka,6.3,17.0,True
82,,,Rotten,40.0,15.0,Spilled,57.0,4526.0,8,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",14582,tt1092082,en,Passchendaele,2.490144,2008-10-17,114.0,Released,passchendaele,6.3,26.0,True
83,2013-10-18,134.0,Certified-Fresh,95.0,365.0,Upright,90.0,140313.0,64,False,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",76203,tt2024544,en,12 Years a Slave,30.316249,2013-10-18,134.0,Released,12 years a slave,7.9,3787.0,True
84,2012-11-09,82.0,Rotten,47.0,15.0,Spilled,38.0,1053.0,8,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",84166,tt2124074,en,28 Hotel Rooms,2.296686,2012-01-21,82.0,Released,28 hotel rooms,6.0,20.0,True
85,2013-04-12,128.0,Certified-Fresh,80.0,194.0,Upright,85.0,119734.0,51,False,40000000,"[{'id': 18, 'name': 'Drama'}]",109410,tt0453562,en,42,11.637224,2013-04-12,128.0,Released,42,6.8,795.0,True
86,2015-09-25,110.0,Certified-Fresh,93.0,155.0,Upright,78.0,15687.0,42,False,8000000,"[{'id': 18, 'name': 'Drama'}]",283235,tt2891174,en,99 Homes,6.60913,2014-10-09,112.0,Released,99 homes,6.8,240.0,True
87,,96.0,Rotten,33.0,6.0,Spilled,48.0,207.0,2,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",88057,tt1516002,en,A Beginner's Guide to Endings,0.564126,2010-09-17,92.0,Released,a beginners guide to endings,6.4,11.0,True
88,2011-06-24,98.0,Certified-Fresh,85.0,107.0,Upright,79.0,12300.0,41,False,0,"[{'id': 18, 'name': 'Drama'}]",85546,tt2027265,en,Une vie meilleure,1.678135,2012-01-03,110.0,Released,a better life,6.0,42.0,True
89,2011-09-23,98.0,Rotten,30.0,10.0,Spilled,58.0,185.0,5,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",70736,tt0448022,en,A Bird of the Air,2.018721,2011-09-23,99.0,Released,a bird of the air,5.5,7.0,True
90,2017-01-27,120.0,Rotten,35.0,147.0,Upright,73.0,23083.0,36,False,22000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",381289,tt1753383,en,A Dog's Purpose,9.863789,2017-01-19,100.0,Released,a dogs purpose,6.6,657.0,True
91,2014-02-07,90.0,Certified-Fresh,86.0,72.0,Spilled,58.0,4120.0,20,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",179111,tt2375574,en,A Field in England,13.567726,2013-07-05,90.0,Released,a field in england,6.3,71.0,True
92,2016-04-22,97.0,Fresh,71.0,148.0,Spilled,55.0,10230.0,41,False,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",270010,tt2980210,en,A Hologram for the King,9.104543,2016-04-22,97.0,Released,a hologram for the king,5.8,347.0,True
